observation_id,date,region,soil_type,crop_type,avg_temperature_c,avg_humidity_pct,rainfall_mm,primary_pest_type,pest_severity_score,pest_count_per_plot,treatment_recommended
OBS-01427,2023-07-17,West_Region,Loam,Corn,17.4,55.2,3.8,Whiteflies,Low,2,0
OBS-01428,2022-11-27,East_Region,Clay,Tomato,12.5,32.4,13.1,Armyworms,Low,2,0
OBS-01429,2022-01-29,Central_Valley,Silt,Rice,11.5,93.9,14.9,Armyworms,Low,1,0
OBS-01430,2023-07-20,North_Region,Silt,Corn,28.7,46.0,28.2,Aphids,Medium,6,1
OBS-01431,2022-01-09,East_Region,Clay,Rice,33.5,58.6,1.1,Armyworms,Low,3,0
OBS-01432,2022-03-14,West_Region,Loam,Soybean,38.1,88.7,11.1,Aphids,Low,1,0
OBS-01433,2022-08-08,West_Region,Loam,Tomato,28.4,45.8,34.8,Armyworms,Low,3,0
OBS-01434,2022-01-11,Central_Valley,Silt,Tomato,32.1,64.9,42.4,Armyworms,High,7,1
OBS-01435,2023-10-10,North_Region,Silt,Corn,19.9,67.9,33.6,Whiteflies,Low,3,0
OBS-01436,2023-07-25,East_Region,Clay,Rice,10.0,32.3,43.7,Armyworms,Low,1,0
OBS-01437,2022-10-29,South_Region,Clay,Corn,31.1,84.0,7.4,Whiteflies,Medium,5,1
OBS-01438,2022-03-31,South_Region,Clay,Tomato,14.0,73.5,26.8,Whiteflies,Medium,4,1
OBS-01439,2022-12-29,East_Region,Sandy,Cotton,38.6,93.0,27.6,Blight_Spores,Medium,5,1
OBS-01440,2023-08-16,West_Region,Loam,Cotton,10.8,40.9,19.8,Whiteflies,Low,0,0
OBS-01441,2022-06-14,North_Region,Silt,Tomato,39.9,36.7,17.1,Aphids,High,10,1
OBS-01442,2022-11-27,East_Region,Sandy,Tomato,19.5,61.7,16.4,Beetles,Low,2,0
OBS-01443,2023-05-11,Central_Valley,Clay,Rice,22.1,52.7,38.9,Blight_Spores,Low,0,0
OBS-01444,2022-09-29,West_Region,Loam,Wheat,18.3,52.4,48.7,Blight_Spores,Low,0,0
OBS-01445,2022-11-28,North_Region,Clay,Soybean,21.1,74.9,2.3,Armyworms,Low,1,0
OBS-01446,2023-07-11,South_Region,Silt,Barley,36.1,65.9,34.1,Blight_Spores,Low,2,0
OBS-01447,2023-01-31,Central_Valley,Clay,Tomato,18.6,68.6,5.5,Aphids,Medium,4,1
OBS-01448,2022-04-20,East_Region,Clay,Cotton,30.1,94.6,10.2,Beetles,Medium,5,1
OBS-01449,2022-12-12,East_Region,Sandy,Corn,26.1,42.1,32.7,Beetles,Medium,5,1
OBS-01450,2022-01-10,North_Region,Silt,Soybean,37.9,31.9,45.7,Blight_Spores,Low,1,0
OBS-01451,2022-07-24,East_Region,Loam,Wheat,22.2,54.0,2.0,Beetles,Low,0,0
OBS-01452,2023-08-14,South_Region,Silt,Barley,14.6,73.8,16.1,Blight_Spores,High,7,1
OBS-01453,2022-11-19,West_Region,Silt,Wheat,12.8,36.7,7.6,Blight_Spores,Low,2,0
OBS-01454,2023-09-28,West_Region,Silt,Soybean,27.4,40.6,35.3,Armyworms,Low,1,0
OBS-01455,2023-02-02,South_Region,Sandy,Tomato,19.7,90.5,5.3,Whiteflies,Medium,5,1
OBS-01456,2022-08-27,Central_Valley,Loam,Cotton,30.0,68.4,14.2,Blight_Spores,Medium,4,1
OBS-01457,2023-09-18,South_Region,Sandy,Rice,16.0,75.9,8.8,Aphids,Low,3,0
OBS-01458,2023-09-12,East_Region,Clay,Tomato,10.2,58.8,44.2,Whiteflies,Low,2,0
OBS-01459,2022-05-31,West_Region,Loam,Wheat,18.0,34.3,41.2,Aphids,Low,0,0
OBS-01460,2022-10-26,South_Region,Clay,Wheat,25.0,57.6,4.9,Beetles,Low,1,0
OBS-01461,2023-05-17,East_Region,Silt,Wheat,34.2,41.5,8.0,Armyworms,Low,1,0
OBS-01462,2023-03-22,Central_Valley,Loam,Tomato,14.6,80.4,30.2,Beetles,Medium,4,1
OBS-01463,2023-07-09,South_Region,Sandy,Corn,24.8,53.4,14.2,Armyworms,Low,3,0
OBS-01464,2023-03-29,South_Region,Silt,Soybean,14.5,48.7,3.3,Aphids,Low,2,0
OBS-01465,2022-08-20,East_Region,Sandy,Rice,23.5,35.1,6.6,Beetles,Low,2,0
OBS-01466,2022-02-07,North_Region,Loam,Wheat,29.0,46.8,3.8,Whiteflies,Medium,4,1
OBS-01467,2023-05-27,South_Region,Sandy,Barley,39.7,46.4,7.3,Aphids,Medium,4,1
OBS-01468,2023-10-14,South_Region,Loam,Soybean,32.8,90.7,45.9,Blight_Spores,Medium,4,1
OBS-01469,2022-08-10,North_Region,Silt,Barley,33.3,63.9,35.6,Whiteflies,Low,3,0
OBS-01470,2023-07-21,Central_Valley,Clay,Corn,21.9,67.8,20.6,Whiteflies,Low,0,0
OBS-01471,2023-04-22,Central_Valley,Sandy,Tomato,35.9,31.6,4.1,Armyworms,Medium,4,1
OBS-01472,2023-11-30,East_Region,Clay,Barley,36.1,38.9,37.0,Blight_Spores,Medium,5,1
OBS-01473,2022-05-16,East_Region,Clay,Corn,18.0,81.8,38.2,Beetles,Low,2,0
OBS-01474,2022-05-06,South_Region,Loam,Corn,13.8,81.0,40.9,Blight_Spores,Low,1,0
OBS-01475,2022-02-26,South_Region,Silt,Cotton,35.4,90.6,37.4,Beetles,Medium,4,1
OBS-01476,2023-09-02,East_Region,Clay,Rice,27.4,70.4,9.8,Aphids,High,7,1
OBS-01477,2023-01-29,North_Region,Silt,Cotton,26.5,48.9,9.2,Aphids,Low,2,0
OBS-01478,2022-04-16,Central_Valley,Sandy,Corn,32.7,49.7,18.4,Blight_Spores,High,7,1
OBS-01479,2023-07-25,North_Region,Sandy,Cotton,21.3,48.7,29.2,Whiteflies,Low,1,0
OBS-01480,2022-01-14,North_Region,Silt,Soybean,12.1,48.5,9.7,Aphids,Low,2,0
OBS-01481,2022-08-25,North_Region,Loam,Rice,20.4,79.6,24.9,Whiteflies,Low,0,0
OBS-01482,2022-06-02,North_Region,Loam,Rice,17.7,70.5,7.0,Beetles,Low,2,0
OBS-01483,2023-07-20,Central_Valley,Clay,Barley,16.0,79.2,1.6,Armyworms,Low,3,0
OBS-01484,2023-07-01,Central_Valley,Silt,Corn,19.9,74.5,6.0,Armyworms,Medium,4,1
OBS-01485,2023-05-11,East_Region,Clay,Barley,29.2,49.9,8.9,Blight_Spores,Low,1,0
OBS-01486,2023-11-01,South_Region,Clay,Tomato,14.1,68.1,2.3,Blight_Spores,Medium,4,1
OBS-01487,2022-06-20,Central_Valley,Loam,Rice,27.9,45.5,47.8,Aphids,Low,3,0
OBS-01488,2022-05-16,East_Region,Sandy,Corn,26.1,47.0,9.0,Armyworms,Medium,5,1
OBS-01489,2023-11-29,North_Region,Silt,Rice,11.4,92.1,9.2,Blight_Spores,Low,2,0
OBS-01490,2023-05-21,North_Region,Loam,Corn,19.2,35.0,35.7,Whiteflies,Low,0,0
OBS-01491,2023-03-19,West_Region,Loam,Rice,20.4,47.4,17.9,Armyworms,Low,0,0
OBS-01492,2022-04-10,East_Region,Silt,Rice,28.7,61.9,29.0,Whiteflies,Low,2,0
OBS-01493,2023-07-08,Central_Valley,Loam,Soybean,35.0,49.2,18.7,Whiteflies,Medium,4,1
OBS-01494,2022-09-10,North_Region,Sandy,Soybean,17.8,51.5,20.8,Beetles,Low,0,0
OBS-01495,2022-04-06,West_Region,Sandy,Corn,37.3,76.2,36.7,Whiteflies,Medium,5,1
OBS-01496,2022-10-06,Central_Valley,Loam,Tomato,34.9,73.0,9.8,Beetles,Medium,6,1
OBS-01497,2022-09-02,West_Region,Clay,Corn,22.8,42.6,49.6,Whiteflies,Low,2,0
OBS-01498,2022-09-08,West_Region,Silt,Wheat,11.3,38.3,35.5,Aphids,Low,1,0
OBS-01499,2022-03-03,Central_Valley,Sandy,Rice,11.2,89.8,1.2,Whiteflies,Low,0,0
OBS-01500,2022-02-07,West_Region,Loam,Cotton,11.4,84.6,3.0,Armyworms,Medium,4,1
OBS-01501,2023-02-17,West_Region,Clay,Rice,17.7,32.9,39.4,Whiteflies,Low,1,0
OBS-01502,2022-06-26,North_Region,Sandy,Rice,31.9,77.4,9.8,Armyworms,Low,1,0
OBS-01503,2022-04-07,East_Region,Silt,Rice,30.0,71.0,12.0,Whiteflies,Medium,6,1
OBS-01504,2022-01-11,North_Region,Clay,Tomato,19.0,72.3,7.1,Aphids,Low,3,0
OBS-01505,2023-04-03,North_Region,Loam,Corn,21.4,71.4,1.7,Armyworms,Medium,5,1
OBS-01506,2023-08-15,Central_Valley,Loam,Soybean,27.3,65.0,3.9,Aphids,Medium,5,1
OBS-01507,2022-08-29,Central_Valley,Silt,Barley,10.9,58.5,21.0,Beetles,Low,2,0
OBS-01508,2022-06-05,Central_Valley,Silt,Soybean,21.1,49.5,50.0,Whiteflies,Low,0,0
OBS-01509,2023-05-23,West_Region,Clay,Rice,34.4,42.6,38.0,Beetles,Low,2,0
OBS-01510,2022-02-06,North_Region,Silt,Tomato,16.7,43.5,47.1,Blight_Spores,Low,1,0
OBS-01511,2023-08-26,East_Region,Sandy,Wheat,27.0,46.1,28.0,Blight_Spores,Low,2,0
OBS-01512,2022-05-01,South_Region,Sandy,Cotton,11.1,77.5,16.9,Beetles,Low,3,0
OBS-01513,2022-04-16,Central_Valley,Silt,Rice,18.1,41.3,20.2,Beetles,Low,1,0
OBS-01514,2023-05-13,South_Region,Clay,Wheat,27.6,79.4,41.7,Blight_Spores,Medium,5,1
OBS-01515,2022-06-02,Central_Valley,Silt,Barley,36.5,83.0,5.9,Whiteflies,High,10,1
OBS-01516,2023-02-07,North_Region,Silt,Wheat,39.8,67.6,42.2,Beetles,Low,3,0
OBS-01517,2022-04-23,West_Region,Clay,Tomato,30.2,82.1,48.0,Armyworms,Low,3,0
OBS-01518,2022-04-28,East_Region,Loam,Barley,39.4,59.4,4.6,Beetles,Low,2,0
OBS-01519,2022-09-03,West_Region,Clay,Rice,29.6,90.2,12.4,Blight_Spores,Low,2,0
OBS-01520,2022-05-07,South_Region,Loam,Soybean,29.7,78.9,7.9,Whiteflies,Low,3,0
OBS-01521,2023-05-30,East_Region,Silt,Wheat,18.1,51.3,44.6,Armyworms,Low,0,0
OBS-01522,2022-08-30,North_Region,Silt,Corn,38.9,78.6,3.3,Beetles,High,8,1
OBS-01523,2022-05-25,North_Region,Clay,Cotton,33.1,92.0,17.6,Armyworms,Low,3,0
OBS-01524,2023-09-30,South_Region,Sandy,Wheat,38.7,46.8,13.4,Whiteflies,Low,3,0
OBS-01525,2022-04-09,South_Region,Silt,Corn,24.4,53.2,32.5,Whiteflies,Low,0,0
OBS-01526,2023-01-31,North_Region,Sandy,Corn,11.2,48.4,6.1,Blight_Spores,Low,3,0
OBS-01527,2023-04-25,East_Region,Clay,Cotton,13.8,30.9,26.8,Aphids,Low,0,0
OBS-01528,2022-11-25,West_Region,Loam,Tomato,31.8,50.9,43.3,Blight_Spores,Low,3,0
OBS-01529,2022-03-10,North_Region,Sandy,Wheat,33.6,52.1,3.5,Aphids,Low,2,0
OBS-01530,2022-10-08,Central_Valley,Loam,Cotton,35.4,94.5,9.4,Aphids,High,7,1
OBS-01531,2023-03-08,West_Region,Loam,Wheat,35.7,63.2,49.9,Armyworms,Low,2,0
OBS-01532,2022-05-06,Central_Valley,Sandy,Corn,32.2,93.4,33.3,Beetles,Low,3,0
OBS-01533,2023-11-30,Central_Valley,Loam,Wheat,12.1,36.8,47.9,Armyworms,Low,0,0
OBS-01534,2023-04-05,Central_Valley,Sandy,Rice,27.8,57.8,15.8,Blight_Spores,Medium,4,1
OBS-01535,2022-11-22,South_Region,Silt,Rice,35.3,45.1,4.4,Beetles,Low,2,0
OBS-01536,2022-05-23,North_Region,Sandy,Corn,29.6,90.9,17.1,Blight_Spores,High,8,1
OBS-01537,2022-06-12,East_Region,Loam,Barley,36.7,81.6,26.6,Whiteflies,Low,1,0
OBS-01538,2022-10-22,South_Region,Silt,Tomato,17.3,34.7,6.5,Blight_Spores,Low,2,0
OBS-01539,2023-02-20,Central_Valley,Loam,Rice,27.3,67.0,47.1,Whiteflies,Medium,4,1
OBS-01540,2022-10-09,Central_Valley,Clay,Soybean,16.7,90.6,29.0,Armyworms,Low,3,0
OBS-01541,2022-06-19,Central_Valley,Loam,Rice,11.6,88.4,48.7,Whiteflies,Low,1,0
OBS-01542,2022-01-23,West_Region,Clay,Tomato,16.6,54.2,19.1,Whiteflies,Medium,4,1
OBS-01543,2022-05-30,Central_Valley,Silt,Corn,12.6,56.8,13.4,Blight_Spores,Low,1,0
OBS-01544,2023-11-02,East_Region,Loam,Cotton,17.0,83.1,5.2,Whiteflies,Low,2,0
OBS-01545,2023-05-16,Central_Valley,Loam,Soybean,36.5,90.9,22.7,Beetles,Medium,4,1
OBS-01546,2023-04-30,West_Region,Clay,Soybean,33.9,43.7,27.4,Blight_Spores,Medium,4,1
OBS-01547,2022-07-24,North_Region,Loam,Cotton,20.3,33.3,6.5,Whiteflies,Low,1,0
OBS-01548,2022-08-26,South_Region,Loam,Soybean,13.8,62.8,13.7,Beetles,Low,1,0
OBS-01549,2023-09-09,South_Region,Loam,Soybean,28.8,39.5,44.3,Armyworms,Low,3,0
OBS-01550,2022-10-06,North_Region,Loam,Wheat,26.7,62.2,22.8,Blight_Spores,Low,1,0
OBS-01551,2023-12-01,East_Region,Loam,Corn,36.3,63.7,46.1,Beetles,Low,2,0
OBS-01552,2022-12-08,West_Region,Clay,Soybean,19.2,35.9,16.2,Blight_Spores,Low,1,0
OBS-01553,2022-11-18,West_Region,Clay,Corn,13.7,75.7,21.3,Blight_Spores,Low,2,0
OBS-01554,2023-09-01,West_Region,Silt,Barley,35.6,60.6,15.2,Aphids,Low,0,0
OBS-01555,2023-04-19,North_Region,Silt,Corn,36.6,86.0,31.7,Whiteflies,Medium,5,1
OBS-01556,2022-06-28,North_Region,Loam,Corn,28.0,91.6,45.6,Beetles,Medium,4,1
OBS-01557,2023-10-11,East_Region,Clay,Wheat,34.3,39.7,25.8,Armyworms,Low,2,0
OBS-01558,2022-11-24,West_Region,Loam,Wheat,10.3,88.3,9.6,Blight_Spores,Low,1,0
OBS-01559,2022-08-23,South_Region,Clay,Rice,25.0,54.2,41.4,Beetles,Low,0,0
OBS-01560,2022-10-13,North_Region,Sandy,Wheat,30.9,32.1,43.2,Beetles,High,7,1
OBS-01561,2023-09-13,North_Region,Clay,Corn,10.3,46.5,7.2,Blight_Spores,Low,1,0
OBS-01562,2022-03-04,East_Region,Silt,Tomato,14.0,87.4,35.1,Beetles,Low,3,0
OBS-01563,2022-08-06,West_Region,Clay,Barley,12.8,65.0,13.0,Armyworms,Low,0,0
OBS-01564,2022-02-20,Central_Valley,Silt,Cotton,11.8,86.7,33.3,Blight_Spores,Low,2,0
OBS-01565,2022-04-16,East_Region,Sandy,Soybean,31.7,88.3,41.7,Blight_Spores,Low,2,0
OBS-01566,2023-11-18,West_Region,Sandy,Rice,26.0,57.3,14.6,Blight_Spores,Low,2,0
OBS-01567,2022-12-24,Central_Valley,Loam,Rice,32.3,54.9,11.8,Blight_Spores,Medium,4,1
OBS-01568,2022-12-13,Central_Valley,Loam,Wheat,26.0,59.3,17.1,Armyworms,Low,3,0
OBS-01569,2023-06-26,East_Region,Sandy,Tomato,30.5,86.8,43.2,Armyworms,Low,0,0
OBS-01570,2023-09-25,Central_Valley,Silt,Wheat,29.4,32.8,22.4,Blight_Spores,Medium,5,1
OBS-01571,2023-05-20,East_Region,Silt,Soybean,30.3,93.1,48.7,Blight_Spores,Low,1,0
OBS-01572,2023-10-04,East_Region,Sandy,Wheat,31.1,68.0,47.6,Blight_Spores,Low,0,0
OBS-01573,2023-09-25,North_Region,Clay,Tomato,22.5,70.9,10.2,Blight_Spores,Medium,4,1
OBS-01574,2023-03-17,West_Region,Loam,Wheat,18.4,47.2,49.5,Armyworms,Low,0,0
OBS-01575,2022-01-04,North_Region,Sandy,Soybean,31.0,61.5,42.7,Blight_Spores,Low,2,0
OBS-01576,2023-02-23,North_Region,Loam,Soybean,28.2,78.7,18.2,Armyworms,Medium,4,1
OBS-01577,2023-10-15,South_Region,Sandy,Wheat,28.8,69.6,18.4,Armyworms,Low,2,0
OBS-01578,2023-06-04,East_Region,Sandy,Tomato,12.8,82.2,14.5,Blight_Spores,Low,3,0
OBS-01579,2023-07-02,Central_Valley,Loam,Corn,28.1,33.4,17.3,Whiteflies,Medium,5,1
OBS-01580,2022-02-14,North_Region,Sandy,Cotton,31.2,80.4,27.1,Blight_Spores,Low,2,0
OBS-01581,2023-07-27,East_Region,Sandy,Soybean,10.5,51.7,8.2,Armyworms,Low,2,0
OBS-01582,2022-02-06,East_Region,Clay,Rice,18.6,64.5,13.6,Blight_Spores,Low,0,0
OBS-01583,2022-12-08,South_Region,Silt,Tomato,17.9,72.1,42.0,Whiteflies,High,7,1
OBS-01584,2022-03-13,North_Region,Clay,Cotton,31.9,51.1,47.5,Blight_Spores,Medium,5,1
OBS-01585,2023-03-30,Central_Valley,Sandy,Cotton,29.1,57.8,27.5,Armyworms,Low,2,0
OBS-01586,2023-09-20,West_Region,Silt,Cotton,24.0,63.4,15.8,Beetles,Low,2,0
OBS-01587,2022-11-23,Central_Valley,Silt,Tomato,39.0,43.8,16.7,Beetles,Low,2,0
OBS-01588,2023-02-04,Central_Valley,Clay,Tomato,16.8,89.2,8.1,Whiteflies,Low,1,0
OBS-01589,2022-08-22,North_Region,Sandy,Cotton,17.2,69.9,24.5,Beetles,Low,2,0
OBS-01590,2022-06-10,South_Region,Loam,Rice,39.9,77.6,25.8,Whiteflies,Medium,5,1
OBS-01591,2023-03-04,South_Region,Clay,Corn,18.4,81.7,46.9,Whiteflies,Low,0,0
OBS-01592,2023-07-06,South_Region,Clay,Corn,16.8,69.4,38.1,Aphids,Low,2,0
OBS-01593,2023-11-20,Central_Valley,Silt,Soybean,35.7,34.2,1.5,Aphids,Medium,5,1
OBS-01594,2022-01-10,Central_Valley,Loam,Corn,38.8,40.3,29.9,Armyworms,Medium,6,1
OBS-01595,2023-04-03,West_Region,Silt,Soybean,38.5,61.5,33.3,Beetles,Medium,5,1
OBS-01596,2023-10-24,East_Region,Silt,Corn,31.5,60.3,16.2,Aphids,Low,2,0
OBS-01597,2023-01-19,West_Region,Clay,Wheat,26.7,40.5,11.1,Aphids,Low,2,0
OBS-01598,2022-09-05,East_Region,Clay,Rice,36.0,39.9,15.8,Whiteflies,Low,2,0
OBS-01599,2022-03-19,South_Region,Sandy,Rice,20.7,72.4,29.1,Beetles,Low,0,0
OBS-01600,2023-05-17,South_Region,Sandy,Soybean,14.6,34.8,41.7,Beetles,Low,0,0
OBS-01601,2022-11-06,West_Region,Loam,Soybean,20.9,49.1,29.9,Whiteflies,Low,2,0
OBS-01602,2023-11-03,East_Region,Sandy,Tomato,20.1,78.2,25.5,Beetles,Low,3,0
OBS-01603,2023-05-29,North_Region,Loam,Corn,34.7,94.2,45.9,Aphids,High,7,1
OBS-01604,2022-09-04,West_Region,Clay,Rice,10.5,36.3,10.1,Armyworms,Low,0,0
OBS-01605,2022-07-10,West_Region,Clay,Tomato,30.3,79.3,38.4,Whiteflies,Medium,5,1
OBS-01606,2022-03-30,West_Region,Sandy,Wheat,30.5,81.5,31.9,Blight_Spores,Medium,6,1
OBS-01607,2023-11-21,East_Region,Clay,Corn,32.0,87.8,32.8,Blight_Spores,Medium,5,1
OBS-01608,2022-10-17,West_Region,Silt,Wheat,20.6,94.1,39.3,Blight_Spores,Medium,5,1
OBS-01609,2023-10-14,North_Region,Silt,Wheat,27.1,80.7,5.5,Armyworms,Low,3,0
OBS-01610,2022-10-27,West_Region,Sandy,Corn,30.6,51.2,7.5,Whiteflies,Low,3,0
OBS-01611,2023-02-25,North_Region,Loam,Barley,34.6,66.7,49.3,Blight_Spores,Low,3,0
OBS-01612,2022-02-23,West_Region,Loam,Soybean,16.6,67.6,1.1,Beetles,Low,0,0
OBS-01613,2022-03-25,West_Region,Silt,Corn,34.5,58.2,11.5,Aphids,High,7,1
OBS-01614,2023-06-22,South_Region,Silt,Wheat,29.3,80.3,17.9,Armyworms,Low,2,0
OBS-01615,2023-07-04,West_Region,Clay,Wheat,11.5,71.3,15.5,Whiteflies,Low,2,0
OBS-01616,2023-04-19,South_Region,Clay,Corn,14.8,34.2,10.4,Beetles,Low,1,0
OBS-01617,2023-08-23,Central_Valley,Clay,Barley,37.7,54.4,15.5,Beetles,Medium,4,1
OBS-01618,2022-09-22,Central_Valley,Loam,Tomato,35.0,37.2,47.4,Blight_Spores,Medium,4,1
OBS-01619,2023-06-18,West_Region,Silt,Tomato,12.6,51.7,47.8,Beetles,Low,3,0
OBS-01620,2023-05-24,North_Region,Sandy,Corn,20.0,32.7,10.3,Whiteflies,Low,2,0
OBS-01621,2022-08-01,East_Region,Clay,Tomato,34.0,86.6,4.5,Whiteflies,High,10,1
OBS-01622,2022-03-22,South_Region,Loam,Barley,14.7,65.8,35.5,Beetles,Low,0,0
OBS-01623,2022-06-14,East_Region,Sandy,Cotton,38.1,44.4,25.4,Aphids,Low,2,0
OBS-01624,2023-03-11,East_Region,Loam,Barley,26.0,87.6,18.6,Beetles,Low,3,0
OBS-01625,2022-02-20,South_Region,Sandy,Soybean,36.1,61.0,20.8,Blight_Spores,Low,1,0
OBS-01626,2023-10-10,West_Region,Loam,Wheat,33.8,31.7,45.5,Blight_Spores,Medium,5,1
OBS-01627,2023-05-17,East_Region,Clay,Wheat,18.7,39.7,45.6,Beetles,Low,1,0
OBS-01628,2022-01-31,East_Region,Loam,Corn,21.5,59.3,30.4,Armyworms,Low,1,0
OBS-01629,2023-01-04,East_Region,Sandy,Wheat,27.0,48.2,16.2,Blight_Spores,Low,3,0
OBS-01630,2023-01-07,Central_Valley,Silt,Tomato,29.4,47.3,48.4,Beetles,Medium,4,1
OBS-01631,2022-01-31,North_Region,Loam,Tomato,31.2,60.2,7.4,Beetles,High,8,1
OBS-01632,2023-10-08,West_Region,Loam,Wheat,21.3,74.3,48.4,Blight_Spores,Low,0,0
OBS-01633,2023-09-17,South_Region,Clay,Soybean,21.2,72.8,1.6,Whiteflies,Low,2,0
OBS-01634,2022-06-11,South_Region,Sandy,Corn,25.7,59.5,50.0,Armyworms,Low,3,0
OBS-01635,2023-11-12,North_Region,Loam,Cotton,23.1,31.1,12.1,Beetles,Low,2,0
OBS-01636,2022-09-27,North_Region,Loam,Tomato,10.1,35.4,44.5,Aphids,Medium,4,1
OBS-01637,2023-04-27,Central_Valley,Clay,Wheat,25.4,77.4,37.1,Aphids,Low,2,0
OBS-01638,2022-06-07,East_Region,Loam,Corn,36.0,43.4,11.9,Blight_Spores,Medium,5,1
OBS-01639,2023-01-04,Central_Valley,Silt,Tomato,24.2,66.7,48.9,Beetles,Low,2,0
OBS-01640,2022-07-09,Central_Valley,Loam,Tomato,15.9,89.5,36.9,Armyworms,Low,3,0
OBS-01641,2023-10-18,Central_Valley,Sandy,Soybean,11.5,93.5,21.9,Armyworms,Medium,5,1
OBS-01642,2022-11-28,North_Region,Loam,Rice,13.2,80.4,45.6,Armyworms,Low,2,0
OBS-01643,2022-06-06,West_Region,Clay,Corn,19.9,39.9,4.6,Aphids,Medium,4,1
OBS-01644,2022-08-24,North_Region,Loam,Cotton,29.0,78.9,39.3,Whiteflies,Low,3,0
OBS-01645,2022-06-14,East_Region,Loam,Wheat,32.3,37.4,15.6,Blight_Spores,Medium,5,1
OBS-01646,2023-06-25,Central_Valley,Silt,Barley,12.3,45.2,44.3,Beetles,Low,1,0
OBS-01647,2022-03-16,West_Region,Silt,Rice,25.4,85.8,6.7,Beetles,Low,3,0
OBS-01648,2023-11-28,North_Region,Silt,Tomato,32.6,77.4,34.9,Blight_Spores,Medium,6,1
OBS-01649,2022-01-07,East_Region,Sandy,Barley,32.4,54.8,15.0,Armyworms,Low,2,0
OBS-01650,2023-02-16,East_Region,Silt,Cotton,25.4,90.6,7.1,Armyworms,Medium,5,1
OBS-01651,2023-11-06,South_Region,Clay,Rice,11.6,37.1,41.5,Aphids,Low,0,0
OBS-01652,2022-09-12,Central_Valley,Loam,Barley,10.5,74.3,6.1,Beetles,Low,3,0
OBS-01653,2023-06-20,East_Region,Silt,Corn,11.0,72.7,8.2,Armyworms,Low,2,0
OBS-01654,2023-11-14,Central_Valley,Silt,Soybean,16.8,51.0,24.6,Whiteflies,Low,2,0
OBS-01655,2023-11-02,West_Region,Clay,Wheat,12.5,32.8,41.7,Beetles,Low,0,0
OBS-01656,2023-01-06,South_Region,Sandy,Barley,35.2,82.7,27.1,Blight_Spores,Low,3,0
OBS-01657,2023-04-18,South_Region,Loam,Wheat,39.4,42.7,41.9,Blight_Spores,Medium,4,1
OBS-01658,2023-03-05,South_Region,Silt,Rice,10.5,46.5,5.1,Whiteflies,Low,0,0
OBS-01659,2022-10-21,East_Region,Sandy,Wheat,20.0,43.5,45.9,Beetles,Low,0,0
OBS-01660,2023-07-26,North_Region,Clay,Barley,13.1,89.6,18.2,Whiteflies,Medium,5,1
OBS-01661,2022-08-19,South_Region,Sandy,Corn,13.2,68.0,31.2,Whiteflies,Low,1,0
OBS-01662,2023-04-16,East_Region,Sandy,Wheat,16.6,82.6,26.0,Beetles,Low,0,0
OBS-01663,2023-10-25,North_Region,Loam,Wheat,36.6,86.5,0.2,Blight_Spores,Medium,4,1
OBS-01664,2022-06-12,Central_Valley,Loam,Wheat,38.5,89.2,21.8,Beetles,Medium,6,1
OBS-01665,2022-11-08,East_Region,Sandy,Corn,18.9,87.3,42.9,Beetles,Low,2,0
OBS-01666,2023-02-25,East_Region,Loam,Soybean,13.7,63.7,23.2,Beetles,Low,1,0
OBS-01667,2022-08-19,West_Region,Loam,Wheat,15.9,51.3,37.0,Armyworms,Low,0,0
OBS-01668,2022-07-08,North_Region,Sandy,Corn,20.9,64.3,35.0,Beetles,Low,0,0
OBS-01669,2022-02-26,East_Region,Sandy,Barley,16.7,57.1,17.2,Blight_Spores,Low,1,0
OBS-01670,2022-10-10,South_Region,Clay,Corn,39.9,91.9,18.8,Whiteflies,Medium,4,1
OBS-01671,2023-12-01,North_Region,Clay,Rice,23.4,50.1,24.0,Aphids,Low,0,0
OBS-01672,2023-06-22,Central_Valley,Silt,Soybean,12.1,42.6,41.1,Blight_Spores,Low,0,0
OBS-01673,2023-06-04,Central_Valley,Loam,Tomato,19.5,77.9,19.2,Beetles,Medium,5,1
OBS-01674,2023-02-13,North_Region,Loam,Rice,19.9,69.1,27.1,Blight_Spores,Low,1,0
OBS-01675,2022-05-03,South_Region,Sandy,Corn,14.7,73.6,22.7,Beetles,Low,3,0
OBS-01676,2023-11-10,Central_Valley,Silt,Cotton,14.7,78.8,48.4,Armyworms,Low,2,0
OBS-01677,2023-09-24,Central_Valley,Clay,Soybean,31.3,64.0,15.5,Aphids,Low,3,0
OBS-01678,2022-07-20,West_Region,Loam,Rice,39.4,70.4,10.6,Armyworms,High,9,1
OBS-01679,2023-07-03,Central_Valley,Sandy,Tomato,13.7,59.9,42.5,Beetles,Low,0,0
OBS-01680,2023-06-09,South_Region,Loam,Tomato,26.4,42.0,13.8,Armyworms,Medium,4,1
OBS-01681,2023-08-25,South_Region,Loam,Tomato,34.5,66.3,6.4,Blight_Spores,High,8,1
OBS-01682,2023-10-26,Central_Valley,Silt,Tomato,12.5,75.2,35.8,Aphids,Medium,4,1
OBS-01683,2022-08-29,North_Region,Clay,Cotton,21.1,40.4,32.5,Aphids,Low,1,0
OBS-01684,2022-03-09,Central_Valley,Silt,Wheat,23.2,50.0,28.1,Whiteflies,Low,0,0
